4.46881	2.58621
4.60226	3.10345
4.69031	3.56897
4.82377	4.08621
5.00342	4.55172
5.36944	4.60345
5.5562	4.13793
5.69716	3.67241
5.79271	3.15517
5.93406	2.63793
6.02922	2.17241
6.17057	1.65517
6.35654	1.2931
6.49039	1.75862
6.62385	2.27586
6.7577	2.74138
6.89116	3.25862
7.1632	3.62069
7.5762	3.51724
7.85417	3.10345
8.08634	2.68966
8.3189	2.22414
8.55146	1.75862
8.82903	1.39655
9.19782	1.08621
9.65623	1.03448
10.1135	1.13793
10.5253	1.18966
10.9833	1.18966
11.4421	1.08621
11.8559	0.87931
