  1.500000000000000E-002  2.771080674260444E-008   907153577.227669     
  3.000000000000000E-002  3.920791747842998E-008   907117755.028182     
  4.500000000000000E-002  4.806918577322015E-008   907058050.763513     
  6.000000000000000E-002  5.558643645860379E-008   906974463.539508     
  7.500000000000000E-002  6.226386413244672E-008   906866992.112613     
  9.000000000000000E-002  6.836255751185518E-008   906735634.898116     
  0.105000000000000       7.403925943831061E-008   906580389.980734     
  0.120000000000000       7.939737399287824E-008   906401255.127527     
  0.135000000000000       8.450983607915446E-008   906198227.803082     
  0.150000000000000       8.943067546070506E-008   905971305.187038     
  0.165000000000000       9.420147065788914E-008   905720484.193818     
  0.180000000000000       9.885523596378708E-008   905445761.494634     
  0.195000000000000       1.034188571896482E-007   905147133.541657     
  0.210000000000000       1.079146967712774E-007   904824596.594395     
  0.225000000000000       1.123617019796182E-007   904478146.748174     
  0.240000000000000       1.167761773799730E-007   904107779.964740     
  0.255000000000000       1.211723420528750E-007   903713492.104891     
  0.270000000000000       1.255627446312067E-007   903295278.963143     
  0.285000000000000       1.299585719855435E-007   902853136.304331     
  0.300000000000000       1.343698826187228E-007   902387059.902149     
  0.315000000000000       1.388057898781049E-007   901897045.579533     
  0.330000000000000       1.432746018353898E-007   901383089.250857     
  0.345000000000000       1.477839310531229E-007   900845186.965885     
  0.360000000000000       1.523407812181748E-007   900283334.955394     
  0.375000000000000       1.569516156904514E-007   899697529.678442     
  0.390000000000000       1.616224095559069E-007   899087767.871203     
  0.405000000000000       1.663586920404500E-007   898454046.597285     
  0.420000000000000       1.711655780265620E-007   897796363.299495     
  0.435000000000000       1.760477918927785E-007   897114715.852963     
  0.450000000000000       1.810096854628828E-007   896409102.619558     
  0.465000000000000       1.860552500917647E-007   895679522.503520     
  0.480000000000000       1.911881239472420E-007   894925975.008248     
  0.495000000000000       1.964115964141032E-007   894148460.294150     
  0.510000000000000       2.017286086920387E-007   893346979.237489     
  0.525000000000000       2.071417517841557E-007   892521533.490145     
  0.540000000000000       2.126532627911617E-007   891672125.540226     
  0.555000000000000       2.182650193074068E-007   890798758.773417     
  0.570000000000000       2.239785322275205E-007   889901437.535034     
  0.585000000000000       2.297949381388355E-007   888980167.192638     
  0.600000000000000       2.357149910795755E-007   888034954.199214     
  0.615000000000000       2.417390533722535E-007   887065806.156736     
  0.630000000000000       2.478670875830536E-007   886072731.880114     
  0.645000000000000       2.540986481522829E-007   885055741.461408     
  0.660000000000000       2.604328740546216E-007   884014846.334203     
  0.675000000000000       2.668684822857358E-007   882950059.338123     
  0.690000000000000       2.734037630634614E-007   881861394.783344     
  0.705000000000000       2.800365758359301E-007   880748868.515056     
  0.720000000000000       2.867643481688496E-007   879612497.977768     
  0.735000000000000       2.935840759840035E-007   878452302.279421     
  0.750000000000000       3.004923262197626E-007   877268302.255161     
  0.765000000000000       3.074852423665408E-007   876060520.530742     
  0.780000000000000       3.145585525353427E-007   874828981.585477     
  0.795000000000000       3.217075800280037E-007   873573711.814631     
  0.810000000000000       3.289272574539657E-007   872294739.591208     
  0.825000000000000       3.362121436025920E-007   870992095.327013     
  0.840000000000000       3.435564430788522E-007   869665811.532995     
  0.855000000000000       3.509540294578776E-007   868315922.878700     
  0.870000000000000       3.583984712093142E-007   866942466.250821     
  0.885000000000000       3.658830601062710E-007   865545480.810771     
  0.900000000000000       3.734008429638053E-007   864125008.051190     
  0.915000000000000       3.809446555171038E-007   862681091.851325     
  0.930000000000000       3.885071582129331E-007   861213778.531225     
  0.945000000000000       3.960808747157480E-007   859723116.904677     
  0.960000000000000       4.036582312047742E-007   858209158.330830     
  0.975000000000000       4.112315974182287E-007   856671956.764431     
  0.990000000000000       4.187933284573365E-007   855111568.804637     
   1.00500000000000       4.263358069522095E-007   853528053.742318     
   1.02000000000000       4.338514851994133E-007   851921473.605830     
   1.03500000000000       4.413329270346695E-007   850291893.205181     
   1.05000000000000       4.487728487996511E-007   848639380.174535     
   1.06500000000000       4.561641590962397E-007   846964005.013039     
   1.08000000000000       4.634999967489543E-007   845265841.123891     
   1.09500000000000       4.707737668131762E-007   843544964.851628     
   1.11000000000000       4.779791744502969E-007   841801455.517583     
   1.12500000000000       4.851102554092447E-007   840035395.453479     
   1.14000000000000       4.921614042509076E-007   838246870.033119     
   1.15500000000000       4.991273990562743E-007   836435967.702136     
   1.17000000000000       5.060034227651376E-007   834602780.005775     
   1.18500000000000       5.127850806846848E-007   832747401.614697     
   1.20000000000000       5.194684151878558E-007   830869930.348722     
   1.21500000000000       5.260499160526078E-007   828970467.198565     
   1.23000000000000       5.325265270219647E-007   827049116.345478     
   1.24500000000000       5.388956500310753E-007   825105985.178810     
   1.26000000000000       5.451551442952934E-007   823141184.311467     
   1.27500000000000       5.513033232081213E-007   821154827.593253     
   1.29000000000000       5.573389482018552E-007   819147032.122074     
   1.30500000000000       5.632612188021937E-007   817117918.253008     
   1.32000000000000       5.690697604537868E-007   815067609.605229     
   1.33500000000000       5.747646106643308E-007   812996233.066778     
   1.35000000000000       5.803462015144026E-007   810903918.797176     
   1.36500000000000       5.858153412181817E-007   808790800.227898     
   1.38000000000000       5.911731943943579E-007   806657014.060684     
   1.39500000000000       5.964212601008709E-007   804502700.263704     
   1.41000000000000       6.015613491889746E-007   802328002.065595     
   1.42500000000000       6.065955615756640E-007   800133065.947358     
   1.44000000000000       6.115262619131303E-007   797918041.632145     
   1.45500000000000       6.163560555382239E-007   795683082.072925     
   1.47000000000000       6.210877648128351E-007   793428343.438090     
   1.48500000000000       6.257244048256219E-007   791153985.094961     
